CustomerID,Age,Gender,Annual_Income_USD,Spending_Score,Membership_Status,Preferred_Payment_Method,Region,Total_Purchases,Avg_Purchase_Value,Last_Purchase_Date,Churn,Satisfaction_Score,Website_Visits_Last_Month,Avg_Time_Per_Visit_Minutes,Support_Tickets_Last_6_Months,Referred_Friends
df028600-ccb5-4485-a3db-58b7780be9b8,64,0,32501,49,1,Debit Card,4,21,316.95,2025-04-22,0,3.8,16,6.95,1,0
a91169ba-82ee-4040-9b95-a97153556b53,29,1,143485,34,0,Debit Card,0,16,478.14,2024-07-09,0,1.3,11,1.13,2,0
88d5d604-cd64-44ff-985d-353b096fb15d,26,2,139261,39,1,Cryptocurrency,1,18,405.23,2025-03-27,0,3.9,23,5.58,1,0
74089c3f-7ad2-4738-a6ff-2ccea497ee63,27,0,57371,26,0,Credit Card,0,21,59.55,2025-03-29,0,1.6,14,5.93,1,1
c5610b47-86d1-4fad-970c-6eae6718366a,61,0,134639,69,1,Cryptocurrency,0,15,260.84,2025-04-06,0,3.9,16,2.49,0,0
62241268-7eed-4292-8a60-e40e6a81b9b3,34,2,131690,48,0,Credit Card,0,22,222.72,2025-06-02,0,2.8,13,3.01,1,0
905566a4-c02d-4be1-8a44-ea7c9f0a2a16,55,1,56821,89,0,Cryptocurrency,2,23,202.79,2024-09-24,1,1.5,20,7.65,0,3
70e28312-7b39-41e7-9bcf-12af7d381e0d,24,1,108732,51,1,PayPal,0,18,78.51,2024-08-24,0,3.3,13,3.07,0,0
47adea4e-7a6b-47b8-a8b5-f5e57bc004a4,63,0,145592,98,3,Cryptocurrency,0,26,193.92,2024-10-29,0,1.1,18,6.45,1,2
b8a58f60-6380-4e30-bcb4-6fd26a239b44,30,1,26073,4,2,PayPal,2,18,240.34,2024-09-10,1,1.9,17,5.5,4,3
dd1dbc39-3e73-465c-867d-9344b30633f8,57,0,134829,98,0,Credit Card,0,18,117.25,2024-12-02,0,2.2,20,2.29,4,2
1bb76114-019a-4d8a-b5b8-57e29a22e68d,59,1,81005,27,3,Credit Card,4,22,292.17,2024-11-17,0,5.0,15,6.9,3,2
b6eadd7d-f694-4701-8419-0446c0acb507,26,0,96097,42,1,PayPal,4,23,118.43,2024-07-22,1,4.2,14,4.68,1,1
7da455af-ced6-4442-869b-6d515023c2e7,67,0,38101,56,0,PayPal,0,19,69.45,2024-09-12,0,2.2,12,4.88,1,1
2d319a4c-5c04-4231-9dd4-4b5a8e48bfa9,44,0,131052,93,0,Debit Card,2,28,492.15,2025-04-26,0,2.5,22,3.93,2,1
1b17d623-27b6-4096-b852-db5702e5b3fb,19,1,51426,69,0,Debit Card,0,13,347.32,2024-08-24,0,2.8,16,5.97,1,3
9d58fa25-7100-401a-8c32-c8b4781223de,22,1,114877,18,2,Cryptocurrency,0,20,301.45,2024-09-01,0,4.2,11,6.82,1,0
a1dd3d65-ae86-4031-9877-49a184854651,46,0,27313,61,1,PayPal,3,22,170.48,2024-10-12,0,3.7,13,1.04,3,1
940d8e1f-a96c-48de-8591-6d007898048b,54,1,50773,4,0,Credit Card,1,23,112.09,2025-02-23,0,3.2,15,6.45,0,0
58daff3e-a6b9-4496-b99a-c3c514f05ad1,55,0,48003,1,0,Debit Card,2,19,74.43,2024-12-25,0,2.8,16,5.42,3,1
094c5de0-0c20-4b21-9057-b827ecb31a69,36,0,79668,50,0,PayPal,1,24,40.69,2024-06-25,0,2.0,13,3.61,1,0
ae07b928-5aef-4f80-93b2-847f410d2c63,25,0,111956,84,3,Credit Card,3,21,352.86,2025-01-07,0,2.8,19,4.99,0,1
a763ceec-7285-496d-96cd-5336a5ddaa82,65,0,91250,70,2,Credit Card,1,17,145.34,2024-09-11,0,4.1,12,8.07,1,0
f7a6c19e-55f0-436c-b00a-9539cf418fde,62,1,135087,20,3,PayPal,0,19,165.88,2025-05-15,0,2.8,16,4.5,0,1
962296fc-00b5-4236-bc6f-86e3a888bf1b,18,0,139451,20,0,Cryptocurrency,4,13,88.89,2024-11-08,0,3.1,19,6.68,2,1
55f1b18f-a67b-475f-9f16-b8d0e78fe3a1,39,0,112675,46,3,Debit Card,2,16,67.41,2024-08-07,0,2.4,11,7.37,0,0
a904a1a8-8b87-4103-8d99-e76f50376774,69,1,111634,27,2,Debit Card,2,18,252.55,2024-07-07,0,2.9,16,6.38,1,0
39661b36-bdd3-4143-bb89-d30060daf8c4,34,2,62294,26,3,PayPal,0,15,366.48,2025-04-13,0,4.0,16,5.32,1,2
66dc33a9-39a6-4bd9-8577-74582a9c861f,24,1,33582,32,2,Cryptocurrency,1,19,495.56,2025-05-25,0,4.7,20,8.47,0,2
704c74c0-442a-4a4f-9e3f-9f2417f1ba44,42,1,129119,10,0,Credit Card,2,23,176.35,2024-09-03,0,3.0,15,7.12,0,2
91622d89-084b-4915-af9c-b28db51b846a,62,1,33760,82,1,Cryptocurrency,3,18,335.28,2025-02-12,1,1.6,12,4.96,0,1
057dab44-bb68-4d7f-8f7a-0398ae0a9656,21,0,91791,12,3,Debit Card,3,21,66.87,2025-05-27,0,4.1,23,5.59,0,1
9dde9ade-a916-4040-87e1-16e631d3f0b7,53,1,102158,74,3,PayPal,1,25,282.28,2024-09-22,0,4.0,10,6.85,1,0
8ba26ba9-8bc1-4034-b9f5-bc6133afefd5,23,0,55983,88,3,Debit Card,3,34,263.86,2024-12-31,0,3.7,10,5.67,1,0
85dac26d-2a79-410b-a020-7ff2462c8a6b,48,0,60309,24,0,PayPal,4,17,25.71,2024-10-10,0,3.3,16,6.12,1,2
326b2fc3-13c9-40db-8d65-3528ad4aeb76,36,1,49715,51,0,Cryptocurrency,0,22,246.66,2025-02-14,0,2.3,6,3.41,2,0
007e2081-8938-4321-832e-f44bc5096b63,61,1,56415,38,2,Debit Card,2,21,252.76,2024-11-20,0,4.0,15,7.36,4,0
ff1d403c-44ea-4619-ba0d-17e008e2af35,56,0,107328,46,0,Cryptocurrency,0,18,192.29,2025-04-18,1,4.9,14,5.18,1,0
309df0bd-e74a-47e3-9d2c-2b65f114816d,44,1,128112,89,2,Debit Card,1,16,291.04,2025-05-06,0,2.9,14,5.92,3,0
7b8dc696-7737-4007-8aa2-795807dca289,27,0,108260,8,3,Cryptocurrency,0,22,32.33,2024-09-20,0,1.7,12,5.64,2,2
e2fac436-a4c7-4d6a-a4ea-ac9b0ca1a667,43,1,71581,55,3,Debit Card,2,10,423.78,2025-04-05,0,1.9,14,3.63,1,0
1af1b619-e87e-42e9-b3e1-5b3a49237d03,36,0,23652,78,2,PayPal,2,18,265.05,2025-06-02,0,2.0,20,5.15,1,0
d909d413-2c9f-4d7c-b6e6-df8cc335c6ce,56,0,46297,31,1,Cryptocurrency,1,20,25.75,2025-04-28,0,3.5,16,2.06,1,0
c97ad295-d00d-4a4d-8ebd-6ad7a06068c6,20,1,117958,88,3,Cryptocurrency,2,22,492.05,2024-10-20,0,4.1,11,6.0,3,0
1058ab63-f411-4cd7-b235-497b975d6f25,62,1,34028,16,0,PayPal,3,16,197.06,2025-01-04,0,2.4,13,6.24,0,0
5683fc97-6da7-4051-89a8-4f07c12997f8,30,1,33803,20,1,Credit Card,0,19,493.5,2025-04-21,1,3.9,12,7.23,1,1
dbad952f-b941-45e0-8e21-ecf6b7d8b1af,67,1,26307,38,1,Debit Card,4,23,98.36,2024-07-04,0,1.4,19,4.34,1,0
b809e324-b256-4c14-ade1-7cc59b4017ee,45,0,51325,15,1,Debit Card,4,21,24.69,2025-01-25,0,4.6,14,2.84,1,4
e027320c-0ff7-40da-8179-8a005b6def42,37,0,78616,78,1,PayPal,4,24,359.56,2024-12-06,0,1.3,12,3.37,2,0
90a72b84-7733-4419-b4b9-033bf376e0df,45,1,80483,76,0,Debit Card,1,17,473.26,2024-10-24,0,4.2,18,4.96,1,2
c22726a7-aa08-4a4e-8b50-3157edfef940,25,0,51574,34,1,Cryptocurrency,4,16,48.02,2024-10-23,0,3.8,23,8.29,1,0
14c34da4-3ddd-4510-9e9c-1228154c1f72,58,0,139828,72,0,Cryptocurrency,0,20,370.41,2024-11-07,0,3.6,20,2.15,0,0
ae0d3318-4d3d-44ce-98a3-a79fd81fd6dd,56,1,104798,19,0,PayPal,2,24,43.91,2024-10-12,0,1.2,9,5.29,3,1
d3dcb733-2769-4b2a-a6c7-72c360cbfc6f,18,1,87071,69,0,Cryptocurrency,3,20,399.01,2024-08-21,0,3.1,20,1.64,1,1
400147f6-22b2-4607-be1f-45f89a9849c8,20,0,34932,91,0,Credit Card,4,16,294.82,2025-03-22,0,1.5,20,3.98,0,0
6fb4fdbc-7238-4481-88cc-2ebdb4560325,30,0,35749,63,3,Debit Card,4,16,393.09,2025-03-26,0,2.8,9,3.06,2,1
b3e69248-cac7-4b19-98d2-356ba257214f,45,0,28727,77,0,PayPal,4,16,192.03,2025-04-27,0,1.7,12,3.99,3,4
baca2814-8a78-4bb0-96f1-5166c8f809bf,66,0,75406,32,0,PayPal,3,20,453.64,2025-03-01,0,1.6,8,6.2,3,0
927882c3-cb97-4882-a7ce-54a9752d47cf,42,1,37332,95,0,Debit Card,0,24,158.3,2025-01-29,0,3.3,17,4.51,1,1
1b06e9dc-2776-43c6-805c-916db9d2ce5e,50,0,115070,37,3,Credit Card,4,18,148.77,2025-05-20,0,2.1,17,1.46,1,0
59b63532-01ff-4b0d-abb6-e4d6b6b95b9c,55,0,30834,66,3,PayPal,2,16,480.71,2024-11-05,1,4.1,14,3.95,2,1
63d03864-17dc-4032-9951-9e45ba6886cf,23,0,40325,7,3,Debit Card,1,20,70.18,2025-02-17,0,2.0,11,4.94,2,3
232ffc61-e11c-4e39-ad17-911ca8aab757,61,1,29213,48,1,Credit Card,3,14,300.35,2024-12-31,0,2.3,13,5.41,0,1
3587c691-1cda-4e05-991a-e6b7f30f349e,62,1,141291,11,3,PayPal,0,21,291.26,2025-04-09,1,3.4,14,5.32,0,1
d9af01fa-ce59-4010-a758-e8cfd7d461d5,49,1,133741,75,0,Credit Card,2,23,126.0,2025-02-24,1,1.0,16,3.42,2,0
e19d8947-e638-495a-858c-ea1eb7f338ab,62,0,143313,87,2,PayPal,3,21,165.37,2024-12-06,0,4.4,16,5.84,3,1
9fe5847b-f237-475c-905a-deb75348ddc7,64,1,21403,31,0,Debit Card,3,28,150.43,2025-05-29,0,1.4,16,2.65,2,0
7b7d5413-6a47-4f8d-8641-c933f4f05cc0,38,1,76971,44,0,Debit Card,1,20,424.57,2024-12-31,0,1.1,13,6.91,1,2
a02a5d01-66f0-42f7-9db6-73a2ef842a94,33,1,138199,45,3,Debit Card,1,22,200.88,2025-03-03,0,4.1,16,1.93,2,0
732f1a83-793b-49a2-9994-565b337a96a7,38,1,137623,72,1,Credit Card,0,15,185.76,2025-05-27,0,4.2,18,7.66,2,2
6063a7ff-d966-4a1d-8133-e12b80248bf7,28,0,74030,56,1,Cryptocurrency,4,19,321.99,2024-08-10,1,3.5,9,7.64,1,0
f254e5c3-9292-44e2-8ff8-d60596b38cdb,54,0,93042,32,0,Credit Card,1,17,252.8,2024-12-03,0,4.3,13,0.85,3,0
7a193c10-5c03-4d1f-b67b-c1bb9c6c4d46,53,0,115195,21,1,Debit Card,0,15,218.73,2025-01-30,0,4.7,16,5.25,2,0
fb4875cc-8e4b-4fc8-95e4-cceb703e9bac,52,1,27591,31,1,PayPal,3,21,357.62,2025-01-31,0,1.9,18,4.73,0,0
b8d9cd26-e6cb-4a61-b3de-b4ad9b4a7fba,36,0,147144,1,0,Cryptocurrency,4,17,212.18,2024-07-23,0,2.8,9,7.11,2,4
c4609f57-8274-4a85-ae99-435692fcf2b7,37,1,32996,77,0,Credit Card,2,22,118.86,2025-06-06,0,2.6,5,4.7,3,2
4c72c159-e0bb-40b6-99cc-696240736de5,35,1,123364,11,1,Credit Card,3,16,373.5,2025-02-17,0,1.7,16,7.99,0,1
aa3fe868-c8a5-4e3e-9e03-8dee7c3665d0,64,1,72485,93,0,PayPal,0,22,43.23,2024-09-22,1,2.1,16,6.74,2,1
0c3f0329-41f3-47dd-9e71-674a1b61408e,58,1,67830,68,0,PayPal,2,19,499.84,2025-03-18,0,2.6,20,3.56,0,0
bef12b2a-d7d8-4bed-98d5-e873faa96505,66,1,54370,36,0,Debit Card,3,19,302.35,2024-09-24,0,1.4,14,6.18,0,2
edeba497-7007-40ee-8d9e-b1f78f6efcae,31,0,77572,79,0,Credit Card,1,15,115.99,2024-07-05,0,4.0,19,5.55,1,0
6d83bcd8-827d-4e72-90cf-f421508a5c7c,32,0,99008,59,0,PayPal,0,24,107.11,2025-06-05,0,3.4,15,6.06,4,1
8e1cd0df-126d-472e-9190-3d332f754533,48,0,49098,67,0,PayPal,2,21,144.12,2025-02-16,0,4.7,12,5.21,2,0
c868cc17-bc55-4afd-8ff4-f271519d2806,18,1,81561,56,0,Cryptocurrency,1,31,440.84,2024-12-27,1,1.1,13,6.74,0,1
276ad2ed-a47e-4e22-a2ca-12bd8163d5ed,20,1,22196,51,2,Debit Card,2,19,415.08,2024-10-30,0,3.6,21,5.51,1,0
7643661f-9801-4521-808d-357d799c38be,33,1,31091,29,0,Debit Card,4,18,80.82,2024-10-19,0,4.1,16,5.8,0,1
62ed008f-9dfc-4715-bfb8-d207695f5a73,40,2,100576,85,3,Credit Card,4,20,304.02,2025-06-01,0,3.0,14,4.88,0,0
dd76ded4-3637-4dd3-832b-8c5342fb8fba,28,0,85254,2,2,PayPal,0,20,456.34,2025-01-07,0,4.9,15,3.97,4,1
4dac980d-a697-4409-b44c-6f440042b2f6,29,0,69262,6,1,Debit Card,2,18,369.24,2025-04-25,0,1.2,16,3.29,1,2
9dc41115-b3a0-4797-8dec-8521a00929cf,27,1,134320,31,0,Credit Card,4,14,297.85,2024-06-22,0,3.1,18,6.13,0,0
a4bc1929-cafd-4501-8286-d5a4cf3c3c27,49,0,144124,54,0,Debit Card,3,18,112.23,2025-01-27,0,2.3,17,5.03,3,0
0aa4bd3f-4f62-4e38-8528-e0b175bf0d9c,33,1,26023,88,3,Credit Card,3,15,472.33,2025-05-21,0,4.9,9,3.65,2,1
c7a664a6-dd01-4d36-8334-170e1de079e1,25,0,40543,40,2,PayPal,4,27,446.98,2024-11-13,0,4.8,11,5.24,2,1
ee5198c0-9c0b-47a9-a23a-829b9364227f,55,0,80029,17,0,Debit Card,4,16,167.4,2025-01-14,0,1.4,17,5.99,0,1
c46a37d3-b5b7-45ec-afbd-1ef5e3b5c8da,29,2,113913,5,0,Credit Card,0,20,253.87,2025-02-10,0,2.6,15,5.26,2,0
d8960894-e587-4a8a-981f-c22cbad5415f,41,0,122171,2,1,Credit Card,0,22,50.1,2025-04-05,0,1.9,11,1.47,1,0
04c1c7fd-ec79-4c44-8e87-99ec0d8da74e,45,1,62337,58,3,PayPal,3,21,319.41,2024-10-24,0,4.3,14,3.81,0,0
95c640ec-8ea5-4319-9e09-61c59eb5bded,25,0,60409,12,1,Debit Card,1,21,36.65,2024-10-13,0,4.6,15,8.29,2,0
c883697d-d9ff-4de7-8a27-752cd72c43ef,45,0,90540,5,3,Credit Card,2,17,453.95,2024-06-21,0,4.5,23,6.77,2,0
80b88be1-2e10-4b06-8a16-9366dfb4b42d,53,1,29963,60,0,Credit Card,1,23,441.39,2025-05-28,0,2.4,15,3.54,3,1
d62c9b8e-b50a-4d16-9331-3e7d203781b1,43,1,33796,41,3,Credit Card,0,14,147.91,2024-10-13,0,2.2,19,4.67,2,0
522f00a6-dd79-4464-b9f2-b709e11cd488,25,1,60972,20,3,Credit Card,1,25,373.6,2024-12-17,0,3.7,17,4.52,0,1
a061ad74-be71-4659-b989-7d3587cfbe7c,67,1,92613,72,1,Debit Card,0,15,225.29,2025-06-05,0,4.7,18,0.5,1,0
60fccc23-9a75-4339-87d7-ba491facb4ed,45,1,115384,1,1,Cryptocurrency,1,17,424.23,2025-02-06,0,1.2,23,8.79,2,1
b7926126-affe-442e-8e6a-9519713fc55e,45,0,98062,56,1,Debit Card,3,22,40.12,2024-09-25,0,1.2,15,5.37,2,2
2004e1a6-94d5-4e30-925a-bd1d68d7865a,54,1,23261,70,0,Credit Card,0,16,257.8,2025-06-12,0,2.6,14,6.3,0,0
020effbe-6360-40cf-9fee-cb3eb568a1f4,58,1,37046,56,3,Debit Card,3,24,204.72,2025-05-03,0,2.7,16,9.75,4,2
42207279-344a-4e19-9bd1-e960084c300a,53,0,33397,54,3,Debit Card,1,21,137.58,2025-06-05,0,3.0,18,8.45,1,2
913a9dec-a81f-46e6-9b64-a6f0112c186c,44,0,80436,11,3,PayPal,4,22,112.55,2025-05-05,0,3.0,15,5.94,0,1
309f1d38-cf1e-4359-afae-e60a165665ae,34,0,110805,3,0,PayPal,4,20,341.5,2025-04-13,0,2.9,18,5.82,2,3
66bb9f23-7561-4207-bbf7-0f87c193649a,26,1,121694,95,1,Credit Card,2,22,108.93,2025-02-07,0,4.1,17,8.01,2,2
e1d1bd25-bfe8-4b9a-ab15-0aa03e73c936,50,0,45757,28,3,Cryptocurrency,4,17,319.78,2024-06-22,0,4.1,15,3.12,1,1
2761c1c3-2502-4e7b-a7ca-adb5e93d50eb,37,0,137706,5,3,PayPal,2,24,200.96,2024-09-29,0,4.0,13,4.24,1,2
0c93b5f4-658b-467a-b392-0c628e35a771,30,1,35299,90,1,Debit Card,1,22,128.88,2025-01-01,0,2.3,11,1.24,2,1
b5fb188f-c8bf-4080-82a8-4a3eab646fa0,45,1,144384,16,0,Credit Card,2,25,394.02,2025-01-17,0,1.1,12,6.49,3,1
ed80c033-0b50-4f86-a043-ab44875b970b,65,0,21902,31,0,Cryptocurrency,2,14,188.31,2025-02-27,0,4.3,19,5.07,0,2
f23dc2d9-3f1b-4e69-a437-7daeddec4447,46,0,138859,28,3,PayPal,2,16,17.32,2024-08-29,0,4.7,15,7.77,4,1
55e7afbe-fe89-4147-98d6-354c4ed4dde8,30,2,135016,7,2,Credit Card,3,21,427.06,2024-08-14,0,3.3,23,6.19,0,1
38d59d31-d773-4711-8e54-a352796b9201,63,0,62399,9,0,Cryptocurrency,2,16,164.12,2025-04-26,0,1.5,12,4.01,0,0
0f7aadca-03b3-4c52-8842-dc99a8563d37,52,0,68330,39,0,Credit Card,0,24,412.93,2024-12-13,0,1.6,21,7.35,4,0
b3fe8506-8187-4d21-880b-ced49cef598e,23,0,66308,99,2,Cryptocurrency,1,19,277.7,2025-05-31,0,4.4,15,5.34,2,1
d8f72bbf-1e82-4c23-bd8b-d9b02755baa8,35,1,140983,43,1,PayPal,3,29,441.85,2024-07-07,0,3.7,15,5.47,2,1
6a0ff774-2aed-4845-a496-a5e513e25f9e,68,1,23846,27,1,Debit Card,0,24,214.85,2025-02-22,0,2.0,14,7.09,0,0
338468b5-94a0-4cab-b4e0-c313ae6911b3,22,1,32359,76,0,Debit Card,1,23,93.04,2024-06-28,1,1.7,15,3.76,1,0
90dc399e-d1ce-4b2e-9069-a6f548221136,64,0,69376,89,1,PayPal,3,29,18.82,2025-05-27,0,2.2,14,5.09,3,3
527fab1c-3913-49a9-a981-a536d34d9dae,42,0,88056,93,3,PayPal,1,12,391.48,2024-08-24,0,2.2,21,3.41,4,1
d9d6bc86-80c8-4b2d-9631-c0a16e0f2040,19,0,60832,95,3,PayPal,4,25,391.85,2025-03-31,1,4.3,11,6.16,4,0
6d028d95-2463-4676-b850-d08d57440b4c,27,1,40098,98,0,Cryptocurrency,1,23,105.85,2024-11-24,0,4.6,12,5.48,2,0
6e970aa4-0977-4818-84b3-00d844bb37dc,47,0,137095,33,1,Cryptocurrency,4,24,478.17,2024-11-01,0,2.0,19,5.64,0,1
8331a6f0-9baa-4187-82a0-e8937f758e34,67,1,124987,91,0,Cryptocurrency,4,15,475.05,2025-05-01,1,1.8,12,5.03,3,2
750eb017-fe06-452b-ba7b-0f9cb8f4ac0f,62,1,69962,56,0,Cryptocurrency,1,22,189.1,2024-08-10,0,3.2,15,5.35,1,2
13ff1157-4a04-4115-bf24-5a84ea314a74,22,0,108672,2,3,Cryptocurrency,4,18,82.32,2024-09-04,1,3.3,13,1.22,0,0
5061af4d-d84c-432e-b3bf-4334d75c20fc,50,0,55885,14,0,Cryptocurrency,3,29,149.11,2025-04-25,1,1.9,13,4.29,3,2
01041884-cda4-4069-8ed2-709025731147,18,2,116256,13,0,Cryptocurrency,4,20,465.36,2025-04-09,0,4.3,19,5.23,2,0
875c8f0c-09dc-4d5a-bd20-81e6beab11bc,35,1,41157,24,0,PayPal,2,18,308.62,2025-04-24,0,4.7,13,4.23,2,2
35047270-7bf2-451f-a235-6674c058c304,49,0,68372,69,1,Cryptocurrency,3,25,458.05,2024-07-13,0,1.3,13,4.92,0,1
5b9e5b29-2393-4179-873e-8e50fc6fca0e,64,1,39674,34,0,Credit Card,3,23,21.18,2024-10-05,1,4.0,8,6.32,1,0
f4bdfcd0-736a-486a-add5-9be4d47d07ab,66,1,52357,87,1,Cryptocurrency,3,26,495.55,2025-01-22,0,3.0,18,7.04,0,0
1d85116e-9e69-4262-823f-759d21438e40,28,0,32578,19,3,Debit Card,2,16,317.72,2025-01-19,0,1.8,12,2.65,2,0
898616d6-45b1-49f8-89f8-5d1e59772a5a,38,0,148457,30,3,Debit Card,2,20,101.01,2024-09-05,1,2.7,20,7.0,1,2
a0cfa50a-8122-487a-aafa-0a3f9cc00e42,43,0,22251,49,3,PayPal,2,25,258.32,2025-06-06,0,3.0,10,6.99,3,1
83655e02-fd66-4a5f-83ce-f16a022d492e,42,1,99049,43,1,Debit Card,2,22,411.85,2024-09-16,1,3.3,17,7.05,1,0
e4fc635e-369b-44a2-ab3c-126c9e48c046,39,0,57429,16,0,Debit Card,2,29,79.13,2024-09-26,0,1.1,17,6.63,3,0
95b380fc-06ba-40a6-9997-d9cb5651157c,44,1,112641,52,0,Debit Card,0,22,308.21,2024-06-27,1,3.8,16,8.15,3,0
1a343f83-0ca7-4f6b-9b03-09bfd95f1425,66,0,66871,98,3,PayPal,0,13,349.84,2024-12-22,1,3.0,10,3.62,1,0
35502ad3-10c0-46d1-a625-b38eec665031,30,1,106526,49,2,PayPal,2,15,212.28,2024-11-04,0,3.6,12,4.47,1,2
6671100d-f14e-4fa1-82af-14e129665d8e,50,1,45499,11,0,Cryptocurrency,3,22,275.38,2025-01-29,0,4.4,18,4.53,0,1
cd8065f8-1c2b-48e6-b293-740d1b1929a9,51,0,26421,78,3,Debit Card,4,21,420.3,2025-04-09,1,3.3,13,4.0,1,0
50f0738b-c058-4e31-b34a-a08801987e62,58,0,72204,47,2,Cryptocurrency,4,20,476.36,2024-07-29,1,4.6,21,6.48,0,1
13125c8d-3033-4a79-bd14-b374aa3f6ae0,52,1,44591,79,1,PayPal,0,12,281.55,2024-11-25,0,4.2,16,6.57,2,3
a5f18796-7f34-46fd-941e-dcaa7e9d85f8,18,1,80940,35,0,Cryptocurrency,2,21,354.29,2024-11-08,1,3.5,13,6.06,1,0
24787fca-6f35-4f31-9b5f-2bee8d97cddc,38,0,112515,71,3,Cryptocurrency,1,20,168.18,2025-03-15,0,3.3,14,4.12,2,0
5732cd92-4b8b-4436-a4d4-0cff441928ca,65,1,106371,29,0,Debit Card,4,21,173.69,2025-03-31,1,2.7,20,6.93,1,1
3a7b872b-4d36-47a6-9ba9-5c9a5415882e,23,1,123229,54,1,PayPal,4,19,445.32,2025-04-02,0,4.5,14,3.73,1,0
ed33e62b-84b8-4cf7-bc5b-dc2328d2e36d,45,1,32202,86,0,Debit Card,3,14,58.34,2025-03-27,1,2.7,16,1.66,1,1
74e2dcec-4f08-4534-9def-8cea7f16b70c,34,1,120950,23,1,Cryptocurrency,4,20,110.69,2025-01-06,0,1.1,21,2.63,2,1
496990ec-2336-4eab-84c5-4f2ebd7b1edd,22,0,143981,24,2,PayPal,0,21,142.25,2024-09-11,0,1.1,9,7.2,3,2
22d5a930-d55e-4264-8c26-daa9a4e4b142,48,0,145855,99,2,Cryptocurrency,2,15,56.23,2025-04-01,0,4.7,10,5.09,1,1
687d37b3-9969-442f-9a92-27cd5742a17a,22,0,111202,10,1,Cryptocurrency,2,18,337.13,2024-10-19,0,1.5,19,4.06,2,0
d01bf9d6-c7cf-4c08-8f0c-0289fb62bb77,55,2,39290,61,0,Debit Card,4,15,454.07,2025-02-12,0,4.1,10,9.22,1,0
149cbc36-2484-40bb-b194-9fc4b55afa1c,20,1,38130,8,0,PayPal,1,18,23.23,2024-11-14,0,4.4,16,6.35,2,0
1aede93e-a635-4d36-893d-6e037f17f78d,40,1,57077,48,3,PayPal,0,24,133.62,2025-03-08,0,3.2,20,7.92,0,2
1f332e4a-c38d-4115-85b1-271cc86bc6a7,54,1,144600,76,3,Debit Card,4,22,461.1,2025-05-24,0,4.4,15,2.5,0,1
28a3201b-4a95-4a8d-bec6-38729013baa6,54,1,135136,93,0,Credit Card,0,19,238.16,2024-09-29,0,1.4,8,6.5,2,3
27337144-f17a-4f74-a08d-5739e4895952,27,1,39396,29,0,Debit Card,1,28,443.96,2024-10-25,0,5.0,14,3.82,4,0
a84329f7-13c7-48fe-b774-3b1d8d43aec6,27,0,80848,87,2,Debit Card,0,19,472.58,2025-03-02,0,3.4,14,7.17,1,1
e2b4f858-0be9-4e93-8702-f0f7ba43e395,36,0,103488,26,1,Credit Card,0,22,495.56,2025-04-16,0,4.4,18,2.16,0,0
3a04c3bd-cbd4-4bc4-8117-00ece108357e,34,1,80530,37,0,PayPal,0,24,203.9,2024-09-03,0,2.1,16,3.1,2,1
48f58a2e-d4ea-4c81-82a1-289a2511e381,38,0,84274,96,0,Credit Card,2,17,178.06,2024-07-17,0,2.2,25,7.29,2,3
23f03b94-95d8-498e-8903-8e0995e7efcc,31,0,138179,52,3,Cryptocurrency,1,26,376.83,2025-03-04,0,1.6,14,2.35,2,0
a7e930eb-782b-405a-b695-1c2522a4fab1,26,0,47122,38,1,Cryptocurrency,2,14,301.33,2024-09-12,1,3.9,23,7.94,2,0
8fa4ff59-8b26-4382-a882-a8f270695cef,63,0,49381,6,3,Debit Card,3,22,333.01,2024-09-11,1,1.1,22,7.93,2,0
2eba972a-f4d5-4156-9b31-9c7ae4d49bbd,18,0,65435,8,2,Cryptocurrency,4,25,270.86,2024-11-21,0,1.4,10,5.44,1,1
5e24088b-af00-4ed6-98ce-ae54ab3461f9,68,0,125614,17,1,Credit Card,2,14,261.93,2025-02-28,0,1.7,16,3.2,1,0
4f20e925-4859-4d16-9ba9-fd44779a64e4,62,0,43267,76,2,Cryptocurrency,0,21,164.33,2025-02-21,0,3.8,13,6.57,1,0
4409328b-ba0a-4902-8e8e-f6bb6bdc6968,30,0,133271,62,1,PayPal,3,26,301.84,2024-07-12,1,3.6,24,6.82,1,1
8cf41ed1-bfaa-42e7-9181-6c8abc871b31,21,1,140672,86,1,Debit Card,1,22,141.43,2024-12-04,1,3.5,16,6.2,1,0
2021f286-f07d-44f2-a5b1-093831168c1a,18,1,127543,78,1,Debit Card,1,18,184.27,2025-02-13,0,2.6,18,1.82,2,1
ee29bf6b-596c-400a-b97e-8373f74bac4b,66,0,81978,34,0,PayPal,2,20,318.99,2024-08-26,0,4.7,12,4.33,0,1
e586f0dd-4733-4fc0-b4be-dd90106db886,57,1,27088,19,0,PayPal,0,21,321.95,2024-06-23,0,4.9,16,4.86,1,0
d9881db4-9e38-4760-bc01-8607d1deafe9,49,1,117354,70,1,Debit Card,0,22,292.79,2024-10-18,0,2.5,13,4.62,2,2
f7458419-80ff-4666-9941-2e2dd1558470,51,0,147728,82,0,PayPal,1,18,340.62,2024-09-11,1,3.1,14,6.14,0,0
88ae5511-c768-46a4-bbbf-1d3aecfabb65,45,1,32822,37,3,Cryptocurrency,0,18,211.84,2025-03-06,1,3.8,13,2.43,1,2
